"","id","lang","conversation_id","source","author_id","created_at","reply_settings","text","possibly_sensitive","referenced_tweets","in_reply_to_user_id","public_metrics.retweet_count","public_metrics.reply_count","public_metrics.like_count","public_metrics.quote_count","entities.urls","entities.annotations","entities.mentions","entities.hashtags","attachments.media_keys","attachments.poll_ids","engagement","engagement_categ","tweet_length","clean_tweet_length","time_of_day","is_weekend","upper_count","exclamation_count","hashtag_ct","mentions_ct","photos_count","videos_count","gifs_count","other_media_count","emojis_count","month","vader_sentiment","final_topic"
"37","1232280236215197697","en","1232280236215197697","Twitter for iPhone","8771022","2020-02-25T12:24:37.000Z","everyone","Forget the beads... <U+0001F369><U+0001F369><U+0001F369> all the way #fattuesday https://t.co/RFUNC1mAiH","FALSE","NULL",NA,"51","12","274","9","list(start = 48, end = 71, url = ""https://t.co/RFUNC1mAiH"", expanded_url = ""https://twitter.com/dunkindonuts/status/1232280236215197697/video/1"", display_url = ""pic.twitter.com/RFUNC1mAiH"")","NULL","NULL","list(start = 36, end = 47, tag = ""fattuesday"")","7_1232280194095996929","NULL","18.9","3","71","35","Afternoon","0","8","0","1","0","0","0","0","1","3","2","-1","7"
"38","1232372139023650819","en","1232372139023650819","Sprinklr","8771022","2020-02-25T18:29:48.000Z","everyone","Reset &amp; Recharge. <U+0001F49A> 2/26 https://t.co/WZGI7MZWlY","FALSE","NULL",NA,"40","33","297","40","list(start = 29, end = 52, url = ""https://t.co/WZGI7MZWlY"", expanded_url = ""https://twitter.com/dunkindonuts/status/1232372139023650819/video/1"", display_url = ""pic.twitter.com/WZGI7MZWlY"")","NULL","NULL","NULL","7_1232372085881786369","NULL","28","3","52","28","Evening","0","10","0","0","0","0","0","0","1","1","2"," 0","7"
"39","1232687044608000001","en","1232687044608000001","Sprinklr","8771022","2020-02-26T15:21:08.000Z","everyone","Betcha Wanta Matcha! Now you can grab one at Dunkin' <U+0001F49A> https://t.co/XEsDYPxPj0","FALSE","NULL",NA,"112","98","793","116","list(start = 55, end = 78, url = ""https://t.co/XEsDYPxPj0"", expanded_url = ""https://twitter.com/dunkindonuts/status/1232687044608000001/video/1"", display_url = ""pic.twitter.com/XEsDYPxPj0"")","list(start = c(0, 45), end = c(18, 50), probability = c(0.2735, 0.7735), type = c(""Product"", ""Organization""), normalized_text = c(""Betcha Wanta Matcha"", ""Dunkin""))","NULL","NULL","7_1232687012517482496","NULL","80","4","78","54","Afternoon","0","11","1","0","0","0","0","0","1","1","2"," 0","4"
"40","1233481938192695296","en","1233481938192695296","Sprinklr","8771022","2020-02-28T19:59:45.000Z","everyone","Tomorrow, 2/29: DD Perks members earn 4X points on medium or larger coffee and espresso drinks all Leap Day long. Not a DD Perks member? Download the app to learn more: https://t.co/s78rytzI4V https://t.co/qnlDMqlqCN","FALSE","NULL",NA,"23","12","148","2","list(start = c(169, 193), end = c(192, 216), url = c(""https://t.co/s78rytzI4V"", ""https://t.co/qnlDMqlqCN""), expanded_url = c(""http://spr.ly/60171mDTD"", ""https://twitter.com/dunkindonuts/status/1233481938192695296/video/1""), display_url = c(""spr.ly/60171mDTD"", ""pic.twitter.com/qnlDMqlqCN""))","NULL","NULL","NULL","7_1233481908606115841","NULL","7.7","2","216","168","Evening","0","18","1","0","0","0","0","0","1","0","2"," 0","3"
"41","1234487203813842945","en","1234487203813842945","Sprinklr","8771022","2020-03-02T14:34:19.000Z","everyone","Need a breakfast do-over? https://t.co/t8xN74u8nM","FALSE","NULL",NA,"19","27","151","4","list(start = 26, end = 49, url = ""https://t.co/t8xN74u8nM"", expanded_url = ""https://twitter.com/dunkindonuts/status/1234487203813842945/video/1"", display_url = ""pic.twitter.com/t8xN74u8nM"")","NULL","NULL","NULL","7_1234487124856115201","NULL","7.3","2","49","25","Afternoon","0","3","1","0","0","0","0","0","1","0","3"," 0","7"
"42","1234538205464137728","en","1234538205464137728","Sprinklr","8771022","2020-03-02T17:56:59.000Z","everyone","Are you ready for free <U+0001F369>?! Download the Dunkin’ App to join DD Perks and get a free donut every Friday in March when you buy any beverage. https://t.co/USbkYJM8Yq","FALSE","NULL",NA,"50","12","257","10","list(start = 139, end = 162, url = ""https://t.co/USbkYJM8Yq"", expanded_url = ""https://twitter.com/dunkindonuts/status/1234538205464137728/video/1"", display_url = ""pic.twitter.com/USbkYJM8Yq"")","list(start = 41, end = 46, probability = 0.3865, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","7_1234538172501106689","NULL","19","3","162","138","Afternoon","0","15","2","0","0","0","0","0","1","1","3"," 1","3"
"43","1234750350860673024","en","1234750350860673024","Sprinklr","8771022","2020-03-03T07:59:58.000Z","everyone","You up? Must be because you’re thinking of breakfast. Go back to bed, we’ll see you in the morning. https://t.co/zQZZQyednj","FALSE","NULL",NA,"24","7","191","3","list(start = 100, end = 123, url = ""https://t.co/zQZZQyednj"", expanded_url = ""https://twitter.com/dunkindonuts/status/1234750350860673024/photo/1"", display_url = ""pic.twitter.com/zQZZQyednj"")","NULL","NULL","NULL","3_1234750349334007809","NULL","8.4","2","123","99","Morning","0","7","1","0","0","1","0","0","0","0","3"," 0","2"
"44","1234802083087429632","en","1234802083087429632","Twitter Web App","8771022","2020-03-03T11:25:32.000Z","everyone","Our breakfast is very much <U+0001D49F><U+0001D438><U+0001D43F><U+0001D43C><U+0001D49E><U+0001D43C><U+0001D4AA><U+0001D4B0><U+0001D4AE>","FALSE","NULL",NA,"25","15","287","11","NULL","NULL","NULL","NULL","NULL","NULL","11.9","2","36","36","Morning","0","1","0","0","0","0","0","0","0","0","3"," 0","7"
"45","1234886334990385155","en","1234886334990385155","Twitter Web App","8771022","2020-03-03T17:00:19.000Z","everyone","Did you join DD PERKS yet to get a free donut every Friday in March with any beverage purchase? <U+0001F369>","FALSE","NULL",NA,"14","10","53","3","NULL","NULL","NULL","NULL","NULL","1234886334239604736","5.4","1","97","97","Afternoon","0","10","1","0","0","0","0","0","0","1","3"," 1","3"
"46","1235112750411481090","en","1235112750411481090","Sprinklr","8771022","2020-03-04T08:00:01.000Z","everyone","We know, we can’t stop thinking about breakfast either... https://t.co/i8mSCvzcgk","FALSE","NULL",NA,"15","4","108","1","list(start = 58, end = 81, url = ""https://t.co/i8mSCvzcgk"", expanded_url = ""https://twitter.com/dunkindonuts/status/1235112750411481090/photo/1"", display_url = ""pic.twitter.com/i8mSCvzcgk"")","NULL","NULL","NULL","3_1235112748054466560","NULL","4.9","1","81","57","Morning","0","3","0","0","0","1","0","0","0","0","3","-1","7"
"47","1235158043475824640","en","1235158043475824640","Sprinklr","8771022","2020-03-04T11:00:00.000Z","everyone","Me with my breakfast from Dunkin’
  ___
( . <U+203F> . )
<U+3064><U+0001F96A><U+2282>","FALSE","NULL",NA,"100","11","479","7","NULL","list(start = 26, end = 31, probability = 0.6072, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","32.8","3","53","53","Morning","0","2","0","0","0","0","0","0","0","1","3"," 0","7"
"48","1235165613875658753","en","1235165613875658753","Sprinklr","8771022","2020-03-04T11:30:05.000Z","everyone","Breakfast options for whichever side of the bed you wake up on. #BreakfastRunsOnDunkin https://t.co/gt77qY7Z18","FALSE","NULL",NA,"11","8","94","0","list(start = 87, end = 110, url = ""https://t.co/gt77qY7Z18"", expanded_url = ""https://twitter.com/dunkindonuts/status/1235165613875658753/video/1"", display_url = ""pic.twitter.com/gt77qY7Z18"")","NULL","NULL","list(start = 64, end = 86, tag = ""BreakfastRunsOnDunkin"")","7_1235165554882863122","NULL","3.3","1","110","63","Morning","0","7","0","1","0","0","0","0","1","0","3"," 0","2"
"49","1235475099454787589","en","1235475099454787589","Sprinklr","8771022","2020-03-05T07:59:52.000Z","everyone","The sooner you get to sleep, the sooner breakfast will come. https://t.co/kCJfFEl05N","FALSE","NULL",NA,"19","13","123","3","list(start = 61, end = 84, url = ""https://t.co/kCJfFEl05N"", expanded_url = ""https://twitter.com/dunkindonuts/status/1235475099454787589/photo/1"", display_url = ""pic.twitter.com/kCJfFEl05N"")","NULL","NULL","NULL","3_1235475097286324224","NULL","6.9","2","84","60","Morning","0","6","0","0","0","1","0","0","0","0","3"," 0","7"
"50","1235837528264990721","en","1235837528264990721","Sprinklr","8771022","2020-03-06T08:00:02.000Z","everyone","Can’t sleep...
Thinking about them... https://t.co/WztvvgpvQk","FALSE","NULL",NA,"64","19","266","14","list(start = 38, end = 61, url = ""https://t.co/WztvvgpvQk"", expanded_url = ""https://twitter.com/dunkindonuts/status/1235837528264990721/photo/1"", display_url = ""pic.twitter.com/WztvvgpvQk"")","NULL","NULL","NULL","3_1235837524863406085","NULL","24.8","3","61","37","Morning","0","4","0","0","0","1","0","0","0","0","3"," 0","7"
"51","1235938514383933442","en","1235938514383933442","Twitter Web App","8771022","2020-03-06T14:41:19.000Z","everyone","Do you know what day it is?! FREE DONUT FRIDAY! <U+0001F369><U+2764> DD Perks Members, get a free donut every Friday in March when you buy a beverage. Not a member yet? Download the Dunkin’ App and join today. https://t.co/6mpMJGNB2Y","FALSE","NULL",NA,"84","49","334","28","list(start = 192, end = 215, url = ""https://t.co/6mpMJGNB2Y"", expanded_url = ""https://twitter.com/dunkindonuts/status/1235938514383933442/photo/1"", display_url = ""pic.twitter.com/6mpMJGNB2Y"")","list(start = 165, end = 170, probability = 0.3891, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","3_1235938101198909441","NULL","36.4","4","215","191","Afternoon","0","32","4","0","0","1","0","0","0","1","3"," 1","3"
"52","1236199908245413888","en","1236199908245413888","Sprinklr","8771022","2020-03-07T08:00:00.000Z","everyone","3:00 AM
Me: *asleeping*

 <<U+2312>/<U+30FD>-<U+FF64>___
/<_/____/
<U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3>

3:01 AM
Me: Is it time for Breakfast yet?
   <U+2227>_<U+2227>
   ( <U+FF65><U+03C9><U+FF65>) 
  _| <U+2283>/(___
/ +-(____/","FALSE","NULL",NA,"106","10","676","7","NULL","NULL","NULL","NULL","NULL","NULL","34.6","3","137","137","Morning","1","8","1","0","0","0","0","0","0","0","3"," 0","7"
"53","1236592500686622720","en","1236592500686622720","Sprinklr","8771022","2020-03-08T10:00:01.000Z","everyone","Get you somebody that can do both <U+270C><U+FE0F> https://t.co/dY9zyW4B4z","FALSE","NULL",NA,"15","5","102","1","list(start = 37, end = 60, url = ""https://t.co/dY9zyW4B4z"", expanded_url = ""https://twitter.com/dunkindonuts/status/1236592500686622720/photo/1"", display_url = ""pic.twitter.com/dY9zyW4B4z"")","NULL","NULL","NULL","3_1236592498417508352","NULL","4.9","1","60","36","Morning","1","4","0","0","0","1","0","0","0","1","3"," 0","7"
"54","1237075241949683715","en","1237075241949683715","Twitter Web App","8771022","2020-03-09T17:58:16.000Z","everyone","MATCHA waiting for? Run, don't walk to grab yours <U+0001F3C3><U+200D>Who are you bringing with you? <U+0001F49A> https://t.co/vMAqakO88l","FALSE","NULL",NA,"16","9","160","7","list(start = 85, end = 108, url = ""https://t.co/vMAqakO88l"", expanded_url = ""https://twitter.com/dunkindonuts/status/1237075241949683715/video/1"", display_url = ""pic.twitter.com/vMAqakO88l"")","NULL","NULL","NULL","7_1237075206650421248","NULL","7.6","2","108","84","Afternoon","0","11","2","0","0","0","0","0","1","2","3"," 0","7"
"55","1237105541438148608","en","1237105541438148608","Twitter Web App","8771022","2020-03-09T19:58:40.000Z","everyone","Don’t miss out! <U+0001F4E3>This, and every Friday in March means FREE donuts for DD Perks Members, when you purchase a beverage. Not a member yet? Download the Dunkin’ App and join today. <U+0001F369> https://t.co/IcaCPQkf1W","FALSE","NULL",NA,"61","17","308","10","list(start = 180, end = 203, url = ""https://t.co/IcaCPQkf1W"", expanded_url = ""https://twitter.com/dunkindonuts/status/1237105541438148608/photo/1"", display_url = ""pic.twitter.com/IcaCPQkf1W"")","list(start = 151, end = 161, probability = 0.3503, type = ""Product"", normalized_text = ""Dunkin’ App"")","NULL","NULL","3_1237105142803116033","NULL","22.3","3","203","179","Evening","0","21","2","0","0","1","0","0","0","2","3"," 1","3"
"56","1237490892174393345","en","1237490892174393345","Sprinklr","8771022","2020-03-10T21:29:54.000Z","everyone","There is no right side of the bed.
 
But there is a right way to do breakfast.
 
With us.","FALSE","NULL",NA,"30","17","242","3","NULL","NULL","NULL","NULL","NULL","NULL","10.2","2","89","89","Evening","0","3","0","0","0","0","0","0","0","0","3","-1","2"
"57","1237853253292806144","en","1237853253292806144","Sprinklr","8771022","2020-03-11T21:29:48.000Z","everyone","We know it’s dinner time - but we can’t wait to wake up for some breakfast
 
|<U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3><U+FFE3>|
     BREAKFAST IS IN
        LIKE 10 HOURS
          GET EXCITED!
|___________| 
            (\__/)  ||
            (•<U+3145>•)  ||
           /   <U+3065>","FALSE","NULL",NA,"31","15","370","6","NULL","NULL","NULL","NULL","NULL","NULL","11.7","2","233","233","Evening","0","33","1","0","0","0","0","0","0","0","3"," 1","1"
"58","1238042046587437056","en","1238042046587437056","Sprinklr","8771022","2020-03-12T10:00:00.000Z","everyone","Mornings are filled with:
Packed cars <U+0001F697>
Traffic <U+0001F695><U+0001F699><U+0001F697>
Groggy eyes <U+0001F634>
Cold showers <U+0001F4A7>
But then Breakfast from Dunkin <U+0001F917>","FALSE","NULL",NA,"12","10","166","1","NULL","list(start = 111, end = 116, probability = 0.4102, type = ""Place"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","4","1","113","113","Morning","0","8","0","0","0","0","0","0","0","7","3"," 0","1"
"59","1238177912223944706","en","1238177912223944706","Sprinklr","8771022","2020-03-12T18:59:53.000Z","everyone","<U+0001F4E3>DD Perks Members, are you excited for a free donut with any beverage purchase tomorrow?! <U+0001F369>Not a DD Perks Member? Download the app and join today.","FALSE","NULL",NA,"17","20","137","3","NULL","NULL","NULL","NULL","NULL","NULL","6.3","1","146","146","Evening","0","10","3","0","0","0","0","0","0","2","3"," 1","3"
"60","1238223240629227521","en","1238223240629227521","Sprinklr","8771022","2020-03-12T22:00:00.000Z","everyone","Due to planned maintenance, Dunkin’ App access will be temporarily unavailable on Saturday, 3/14. Thanks for your patience!","FALSE","NULL",NA,"20","34","150","11","NULL","list(start = 28, end = 33, probability = 0.6657, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","10.4","2","123","123","Evening","0","5","1","0","0","0","0","0","0","0","3"," 1","7"
"61","1238487419592347648","en","1238487419592347648","Sprinklr","8771022","2020-03-13T15:29:45.000Z","everyone","Matcha mesmerizing... much needed <U+263A> https://t.co/wnuWT8KReJ","FALSE","NULL",NA,"27","23","200","7","list(start = 36, end = 59, url = ""https://t.co/wnuWT8KReJ"", expanded_url = ""https://twitter.com/dunkindonuts/status/1238487419592347648/video/1"", display_url = ""pic.twitter.com/wnuWT8KReJ"")","NULL","NULL","NULL","7_1238487382879547394","NULL","10.9","2","59","35","Afternoon","0","6","0","0","0","0","0","0","1","0","3"," 0","4"
"62","1238766822247317507","en","1238766822247317507","Sprinklr","8771022","2020-03-14T10:00:00.000Z","everyone","Roses are red <U+0001F339>
Violets are blue <U+0001F499>
We love making breakfast <U+0001F953>
To make mornings better for you <U+2600><U+FE0F>","FALSE","NULL",NA,"34","26","367","7","NULL","NULL","NULL","NULL","NULL","NULL","13","2","96","96","Morning","1","4","0","0","0","0","0","0","0","4","3"," 1","7"
"63","1239916489936900098","en","1239916489936900098","Twitter Web App","8771022","2020-03-17T14:08:22.000Z","everyone","We’ve got your back. Proud to keep America runnin’, and here for you no matter what.<U+2764> https://t.co/pHarr5VnvY","FALSE","NULL",NA,"145","71","680","37","list(start = 86, end = 109, url = ""https://t.co/pHarr5VnvY"", expanded_url = ""https://twitter.com/dunkindonuts/status/1239916489936900098/photo/1"", display_url = ""pic.twitter.com/pHarr5VnvY"")","list(start = 35, end = 41, probability = 0.9923, type = ""Place"", normalized_text = ""America"")","NULL","NULL","3_1239916478197051393","NULL","58.3","4","109","85","Afternoon","0","6","0","0","0","1","0","0","0","0","3"," 1","2"
"64","1239939485900603393","en","1239939485900603393","Twitter Web App","8771022","2020-03-17T15:39:45.000Z","everyone","We've got your back <U+2764><U+FE0F>. A letter from our CEO, David Hoffmann: https://t.co/6e3vyN0yE0","FALSE","NULL",NA,"24","9","122","4","list(start = 63, end = 86, url = ""https://t.co/6e3vyN0yE0"", expanded_url = ""https://bit.ly/38WOjld"", display_url = ""bit.ly/38WOjld"")","list(start = 47, end = 60, probability = 0.9872, type = ""Person"", normalized_text = ""David Hoffmann"")","NULL","NULL","NULL","NULL","8.8","2","86","62","Afternoon","0","9","0","0","0","0","0","0","0","1","3"," 0","1"
"65","1239973861568811018","en","1239973861568811018","Twitter Web App","8771022","2020-03-17T17:56:20.000Z","everyone","Wondering if a Dunkin’ location near you is open? To find the most up to date info, please use the Dunkin’ mobile app for store hours and pick up options.","FALSE","NULL",NA,"36","22","211","4","NULL","list(start = c(15, 99), end = c(20, 104), probability = c(0.5405, 0.7146), type = c(""Organization"", ""Organization""), normalized_text = c(""Dunkin"", ""Dunkin""))","NULL","NULL","NULL","NULL","12.4","2","154","154","Afternoon","0","4","1","0","0","0","0","0","0","0","3"," 1","5"
